day,vix1d_anchor,snap_pt,side,target_delta,D,spot,half_day
2025-06-20,22.32,10:00,p,0.1,1.4083,5976.38,0
2025-06-20,22.32,10:00,p,0.15,1.0549,5976.38,0
2025-06-20,22.32,10:00,p,0.2,0.796,5976.38,0
2025-06-20,22.32,10:00,p,0.25,0.5892,5976.38,0
2025-06-20,22.32,10:00,p,0.3,0.413,5976.38,0
2025-06-20,22.32,10:00,c,0.05,1.7754,5976.38,0
2025-06-20,22.32,10:00,c,0.1,1.3583,5976.38,0
2025-06-20,22.32,10:00,c,0.15,1.1169,5976.38,0
2025-06-20,22.32,10:00,c,0.2,0.9309,5976.38,0
2025-06-20,22.32,10:00,c,0.25,0.7741,5976.38,0
2025-06-20,22.32,10:00,c,0.3,0.6359,5976.38,0
2025-06-20,22.32,12:00,p,0.05,2.8102,5959.36,0
2025-06-20,22.32,12:00,p,0.1,1.8838,5959.36,0
2025-06-20,22.32,12:00,p,0.15,1.3928,5959.36,0
2025-06-20,22.32,12:00,p,0.2,1.0757,5959.36,0
2025-06-20,22.32,12:00,p,0.25,0.8375,5959.36,0
2025-06-20,22.32,12:00,p,0.3,0.6261,5959.36,0
2025-06-20,22.32,12:00,c,0.05,2.0176,5959.36,0
2025-06-20,22.32,12:00,c,0.1,1.476,5959.36,0
2025-06-20,22.32,12:00,c,0.15,1.1809,5959.36,0
2025-06-20,22.32,12:00,c,0.2,0.962,5959.36,0
2025-06-20,22.32,12:00,c,0.25,0.7693,5959.36,0
2025-06-20,22.32,12:00,c,0.3,0.6105,5959.36,0
2026-04-02,23.25,06:35,p,0.05,2.8003,6493.95,0
2026-04-02,23.25,06:35,p,0.1,1.9985,6493.95,0
2026-04-02,23.25,06:35,p,0.15,1.5617,6493.95,0
2026-04-02,23.25,06:35,p,0.2,1.2356,6493.95,0
2026-04-02,23.25,06:35,p,0.25,0.9679,6493.95,0
2026-04-02,23.25,06:35,p,0.3,0.7329,6493.95,0
2026-04-02,23.25,06:35,c,0.05,2.248,6493.95,0
2026-04-02,23.25,06:35,c,0.1,1.6911,6493.95,0
2026-04-02,23.25,06:35,c,0.15,1.3719,6493.95,0
2026-04-02,23.25,06:35,c,0.2,1.1076,6493.95,0
2026-04-02,23.25,06:35,c,0.25,0.9137,6493.95,0
2026-04-02,23.25,06:35,c,0.3,0.7195,6493.95,0
2026-04-02,23.25,08:00,p,0.05,3.7331,6578.48,0
2026-04-02,23.25,08:00,p,0.1,2.5852,6578.48,0
2026-04-02,23.25,08:00,p,0.15,1.9601,6578.48,0
2026-04-02,23.25,08:00,p,0.2,1.5053,6578.48,0
2026-04-02,23.25,08:00,p,0.25,1.1643,6578.48,0
2026-04-02,23.25,08:00,p,0.3,0.8862,6578.48,0
2026-04-02,23.25,08:00,c,0.05,2.3968,6578.48,0
2026-04-02,23.25,08:00,c,0.1,1.8008,6578.48,0
2026-04-02,23.25,08:00,c,0.15,1.4178,6578.48,0
2026-04-02,23.25,08:00,c,0.2,1.1582,6578.48,0
2026-04-02,23.25,08:00,c,0.25,0.9264,6578.48,0
2026-04-02,23.25,08:00,c,0.3,0.7145,6578.48,0
2026-04-02,23.25,10:00,p,0.05,3.1639,6560.17,0
2026-04-02,23.25,10:00,p,0.1,2.2048,6560.17,0
2026-04-02,23.25,10:00,p,0.15,1.6902,6560.17,0
2026-04-02,23.25,10:00,p,0.2,1.2721,6560.17,0
2026-04-02,23.25,10:00,p,0.25,1.0154,6560.17,0
2026-04-02,23.25,10:00,p,0.3,0.7659,6560.17,0
2026-04-02,23.25,10:00,c,0.05,2.092,6560.17,0
2026-04-02,23.25,10:00,c,0.1,1.5292,6560.17,0
2026-04-02,23.25,10:00,c,0.15,1.2102,6560.17,0
2026-04-02,23.25,10:00,c,0.2,0.9819,6560.17,0
2026-04-02,23.25,10:00,c,0.25,0.7814,6560.17,0
2026-04-02,23.25,10:00,c,0.3,0.6014,6560.17,0
2026-04-02,23.25,12:00,p,0.05,2.6705,6568.84,0
2026-04-02,23.25,12:00,p,0.1,1.8612,6568.84,0
2026-04-02,23.25,12:00,p,0.15,1.4166,6568.84,0
2026-04-02,23.25,12:00,p,0.2,1.1063,6568.84,0
2026-04-02,23.25,12:00,p,0.25,0.8649,6568.84,0
2026-04-02,23.25,12:00,p,0.3,0.6619,6568.84,0
2026-04-02,23.25,12:00,c,0.05,2.1771,6568.84,0
2026-04-02,23.25,12:00,c,0.1,1.4845,6568.84,0
2026-04-02,23.25,12:00,c,0.15,1.1261,6568.84,0
2026-04-02,23.25,12:00,c,0.2,0.8742,6568.84,0
2026-04-02,23.25,12:00,c,0.25,0.6707,6568.84,0
2026-04-02,23.25,12:00,c,0.3,0.5126,6568.84,0
2025-03-10,24.37,06:35,p,0.05,3.5567,5678.93,0
2025-03-10,24.37,06:35,p,0.1,2.8032,5678.93,0
2025-03-10,24.37,06:35,p,0.15,2.3011,5678.93,0
2025-03-10,24.37,06:35,p,0.2,1.8934,5678.93,0
2025-03-10,24.37,06:35,p,0.25,1.5384,5678.93,0
2025-03-10,24.37,06:35,p,0.3,1.2198,5678.93,0
2025-03-10,24.37,06:35,c,0.05,3.4436,5678.93,0
2025-03-10,24.37,06:35,c,0.1,2.6513,5678.93,0
2025-03-10,24.37,06:35,c,0.15,2.1225,5678.93,0
2025-03-10,24.37,06:35,c,0.2,1.7099,5678.93,0
2025-03-10,24.37,06:35,c,0.25,1.3569,5678.93,0
2025-03-10,24.37,06:35,c,0.3,1.0392,5678.93,0
2025-03-10,24.37,08:00,p,0.05,2.9696,5647.33,0
2025-03-10,24.37,08:00,p,0.1,2.2711,5647.33,0
2025-03-10,24.37,08:00,p,0.15,1.8204,5647.33,0
2025-03-10,24.37,08:00,p,0.2,1.4738,5647.33,0
2025-03-10,24.37,08:00,p,0.25,1.1726,5647.33,0
2025-03-10,24.37,08:00,p,0.3,0.8992,5647.33,0
2025-03-10,24.37,08:00,c,0.05,4.1257,5647.33,0
2025-03-10,24.37,08:00,c,0.1,3.0447,5647.33,0
2025-03-10,24.37,08:00,c,0.15,2.3727,5647.33,0
2025-03-10,24.37,08:00,c,0.2,1.8806,5647.33,0
2025-03-10,24.37,08:00,c,0.25,1.4843,5647.33,0
2025-03-10,24.37,08:00,c,0.3,1.1461,5647.33,0
2025-03-10,24.37,10:00,p,0.05,2.9281,5637.75,0
2025-03-10,24.37,10:00,p,0.1,2.2417,5637.75,0
2025-03-10,24.37,10:00,p,0.15,1.7819,5637.75,0
2025-03-10,24.37,10:00,p,0.2,1.4128,5637.75,0
2025-03-10,24.37,10:00,p,0.25,1.1031,5637.75,0
2025-03-10,24.37,10:00,p,0.3,0.8329,5637.75,0
2025-03-10,24.37,10:00,c,0.05,4.2988,5637.75,0
2025-03-10,24.37,10:00,c,0.1,3.1791,5637.75,0
2025-03-10,24.37,10:00,c,0.15,2.4695,5637.75,0
2025-03-10,24.37,10:00,c,0.2,1.9674,5637.75,0
2025-03-10,24.37,10:00,c,0.25,1.5711,5637.75,0
2025-03-10,24.37,10:00,c,0.3,1.2281,5637.75,0
2025-03-10,24.37,12:00,p,0.05,3.5517,5580.51,0
2025-03-10,24.37,12:00,p,0.1,2.4701,5580.51,0
2025-03-10,24.37,12:00,p,0.15,1.8597,5580.51,0
2025-03-10,24.37,12:00,p,0.2,1.3985,5580.51,0
2025-03-10,24.37,12:00,p,0.25,1.031,5580.51,0
2025-03-10,24.37,12:00,p,0.3,0.7193,5580.51,0
2025-03-10,24.37,12:00,c,0.05,4.8774,5580.51,0
2025-03-10,24.37,12:00,c,0.1,3.5212,5580.51,0
2025-03-10,24.37,12:00,c,0.15,2.7729,5580.51,0
2025-03-10,24.37,12:00,c,0.2,2.2463,5580.51,0
2025-03-10,24.37,12:00,c,0.25,1.8301,5580.51,0
2025-03-10,24.37,12:00,c,0.3,1.4762,5580.51,0
2025-11-20,26.05,06:35,p,0.05,2.4121,6748.91,0
2025-11-20,26.05,06:35,p,0.1,1.7724,6748.91,0
2025-11-20,26.05,06:35,p,0.15,1.339,6748.91,0
2025-11-20,26.05,06:35,p,0.2,1.0757,6748.91,0
2025-11-20,26.05,06:35,p,0.25,0.8326,6748.91,0
2025-11-20,26.05,06:35,p,0.3,0.6526,6748.91,0
2025-11-20,26.05,06:35,c,0.05,1.5453,6748.91,0
2025-11-20,26.05,06:35,c,0.1,1.2144,6748.91,0
2025-11-20,26.05,06:35,c,0.15,1.0022,6748.91,0
2025-11-20,26.05,06:35,c,0.2,0.8515,6748.91,0
2025-11-20,26.05,06:35,c,0.25,0.6931,6748.91,0
2025-11-20,26.05,06:35,c,0.3,0.5465,6748.91,0
2025-11-20,26.05,08:00,p,0.05,2.7073,6743.13,0
2025-11-20,26.05,08:00,p,0.1,1.8564,6743.13,0
2025-11-20,26.05,08:00,p,0.15,1.4042,6743.13,0
2025-11-20,26.05,08:00,p,0.2,1.09,6743.13,0
2025-11-20,26.05,08:00,p,0.25,0.8529,6743.13,0
2025-11-20,26.05,08:00,p,0.3,0.6431,6743.13,0
2025-11-20,26.05,08:00,c,0.05,1.3557,6743.13,0
2025-11-20,26.05,08:00,c,0.1,1.0806,6743.13,0
2025-11-20,26.05,08:00,c,0.15,0.8877,6743.13,0
2025-11-20,26.05,08:00,c,0.2,0.7328,6743.13,0
2025-11-20,26.05,08:00,c,0.25,0.5982,6743.13,0
2025-11-20,26.05,08:00,c,0.3,0.4724,6743.13,0
2025-11-20,26.05,10:00,p,0.05,4.3806,6586.96,0
2025-11-20,26.05,10:00,p,0.1,3.0509,6586.96,0
2025-11-20,26.05,10:00,p,0.15,2.3109,6586.96,0
2025-11-20,26.05,10:00,p,0.2,1.8245,6586.96,0
2025-11-20,26.05,10:00,p,0.25,1.4685,6586.96,0
2025-11-20,26.05,10:00,p,0.3,1.1251,6586.96,0
2025-11-20,26.05,10:00,c,0.05,3.9189,6586.96,0
2025-11-20,26.05,10:00,c,0.1,2.8817,6586.96,0
2025-11-20,26.05,10:00,c,0.15,2.3196,6586.96,0
2025-11-20,26.05,10:00,c,0.2,1.8658,6586.96,0
2025-11-20,26.05,10:00,c,0.25,1.4923,6586.96,0
2025-11-20,26.05,10:00,c,0.3,1.1628,6586.96,0
2025-11-20,26.05,12:00,p,0.05,3.3673,6595.87,0
2025-11-20,26.05,12:00,p,0.1,2.4395,6595.87,0
2025-11-20,26.05,12:00,p,0.15,1.9306,6595.87,0
2025-11-20,26.05,12:00,p,0.2,1.5526,6595.87,0
2025-11-20,26.05,12:00,p,0.25,1.2784,6595.87,0
2025-11-20,26.05,12:00,p,0.3,1.0156,6595.87,0
2025-11-20,26.05,12:00,c,0.05,3.5349,6595.87,0
2025-11-20,26.05,12:00,c,0.1,2.7216,6595.87,0
2025-11-20,26.05,12:00,c,0.15,2.2052,6595.87,0
2025-11-20,26.05,12:00,c,0.2,1.7572,6595.87,0
2025-11-20,26.05,12:00,c,0.25,1.4042,6595.87,0
2025-11-20,26.05,12:00,c,0.3,1.1085,6595.87,0
2025-03-11,28.46,06:35,p,0.05,3.4318,5597.1,0
2025-03-11,28.46,06:35,p,0.1,2.5917,5597.1,0
2025-03-11,28.46,06:35,p,0.15,2.0467,5597.1,0
2025-03-11,28.46,06:35,p,0.2,1.6227,5597.1,0
2025-03-11,28.46,06:35,p,0.25,1.2682,5597.1,0
2025-03-11,28.46,06:35,p,0.3,0.9553,5597.1,0
2025-03-11,28.46,06:35,c,0.05,3.2251,5597.1,0
2025-03-11,28.46,06:35,c,0.1,2.5298,5597.1,0
2025-03-11,28.46,06:35,c,0.15,2.0657,5597.1,0
2025-03-11,28.46,06:35,c,0.2,1.7004,5597.1,0
2025-03-11,28.46,06:35,c,0.25,1.3882,5597.1,0
2025-03-11,28.46,06:35,c,0.3,1.1072,5597.1,0
2025-03-11,28.46,08:00,p,0.05,2.8123,5555.61,0
2025-03-11,28.46,08:00,p,0.1,2.1194,5555.61,0
2025-03-11,28.46,08:00,p,0.15,1.6421,5555.61,0
2025-03-11,28.46,08:00,p,0.2,1.2804,5555.61,0
2025-03-11,28.46,08:00,p,0.25,0.9645,5555.61,0
2025-03-11,28.46,08:00,p,0.3,0.682,5555.61,0
2025-03-11,28.46,08:00,c,0.05,3.4357,5555.61,0
2025-03-11,28.46,08:00,c,0.1,2.6793,5555.61,0
2025-03-11,28.46,08:00,c,0.15,2.1952,5555.61,0
2025-03-11,28.46,08:00,c,0.2,1.8212,5555.61,0
2025-03-11,28.46,08:00,c,0.25,1.5059,5555.61,0
2025-03-11,28.46,08:00,c,0.3,1.2282,5555.61,0
2025-03-11,28.46,10:00,p,0.05,3.1283,5551.06,0
2025-03-11,28.46,10:00,p,0.1,2.436,5551.06,0
2025-03-11,28.46,10:00,p,0.15,1.9643,5551.06,0
2025-03-11,28.46,10:00,p,0.2,1.5879,5551.06,0
2025-03-11,28.46,10:00,p,0.25,1.2732,5551.06,0
2025-03-11,28.46,10:00,p,0.3,0.9961,5551.06,0
2025-03-11,28.46,10:00,c,0.05,3.1934,5551.06,0
2025-03-11,28.46,10:00,c,0.1,2.4115,5551.06,0
2025-03-11,28.46,10:00,c,0.15,1.9051,5551.06,0
2025-03-11,28.46,10:00,c,0.2,1.5162,5551.06,0
2025-03-11,28.46,10:00,c,0.25,1.1962,5551.06,0
2025-03-11,28.46,10:00,c,0.3,0.9111,5551.06,0
2025-03-11,28.46,12:00,p,0.05,4.0225,5623.47,0
2025-03-11,28.46,12:00,p,0.1,2.9405,5623.47,0
2025-03-11,28.46,12:00,p,0.15,2.2835,5623.47,0
2025-03-11,28.46,12:00,p,0.2,1.8075,5623.47,0
2025-03-11,28.46,12:00,p,0.25,1.4121,5623.47,0
2025-03-11,28.46,12:00,p,0.3,1.0675,5623.47,0
2025-03-11,28.46,12:00,c,0.05,3.8736,5623.47,0
2025-03-11,28.46,12:00,c,0.1,3.0086,5623.47,0
2025-03-11,28.46,12:00,c,0.15,2.4356,5623.47,0
2025-03-11,28.46,12:00,c,0.2,1.9906,5623.47,0
2025-03-11,28.46,12:00,c,0.25,1.6114,5623.47,0
2025-03-11,28.46,12:00,c,0.3,1.2748,5623.47,0
2026-03-23,29.74,06:35,p,0.05,2.6986,6592.59,0
2026-03-23,29.74,06:35,p,0.1,2.0044,6592.59,0
2026-03-23,29.74,06:35,p,0.15,1.5534,6592.59,0
2026-03-23,29.74,06:35,p,0.2,1.2369,6592.59,0
2026-03-23,29.74,06:35,p,0.25,0.9724,6592.59,0
2026-03-23,29.74,06:35,p,0.3,0.746,6592.59,0
2026-03-23,29.74,06:35,c,0.05,2.1942,6592.59,0
2026-03-23,29.74,06:35,c,0.1,1.679,6592.59,0
2026-03-23,29.74,06:35,c,0.15,1.3482,6592.59,0
2026-03-23,29.74,06:35,c,0.2,1.0959,6592.59,0
2026-03-23,29.74,06:35,c,0.25,0.8878,6592.59,0
2026-03-23,29.74,06:35,c,0.3,0.6958,6592.59,0
2026-03-23,29.74,08:00,p,0.05,2.2003,6636.52,0
2026-03-23,29.74,08:00,p,0.1,1.498,6636.52,0
2026-03-23,29.74,08:00,p,0.15,1.1348,6636.52,0
2026-03-23,29.74,08:00,p,0.2,0.8952,6636.52,0
2026-03-23,29.74,08:00,p,0.25,0.6725,6636.52,0
2026-03-23,29.74,08:00,p,0.3,0.4989,6636.52,0
2026-03-23,29.74,08:00,c,0.05,1.4763,6636.52,0
2026-03-23,29.74,08:00,c,0.1,1.1041,6636.52,0
2026-03-23,29.74,08:00,c,0.15,0.8435,6636.52,0
2026-03-23,29.74,08:00,c,0.2,0.6816,6636.52,0
2026-03-23,29.74,08:00,c,0.25,0.5563,6636.52,0
2026-03-23,29.74,08:00,c,0.3,0.4399,6636.52,0
2026-03-23,29.74,10:00,p,0.05,2.6045,6581.57,0
2026-03-23,29.74,10:00,p,0.1,1.7059,6581.57,0
2026-03-23,29.74,10:00,p,0.15,1.3312,6581.57,0
2026-03-23,29.74,10:00,p,0.2,0.9956,6581.57,0
2026-03-23,29.74,10:00,p,0.25,0.7607,6581.57,0
2026-03-23,29.74,10:00,p,0.3,0.6174,6581.57,0
2026-03-23,29.74,10:00,c,0.05,1.8152,6581.57,0
2026-03-23,29.74,10:00,c,0.1,1.3482,6581.57,0
2026-03-23,29.74,10:00,c,0.15,1.1336,6581.57,0
2026-03-23,29.74,10:00,c,0.2,0.9263,6581.57,0
2026-03-23,29.74,10:00,c,0.25,0.7332,6581.57,0
2026-03-23,29.74,10:00,c,0.3,0.5825,6581.57,0
2026-03-23,29.74,12:00,p,0.05,1.8999,6615.63,0
2026-03-23,29.74,12:00,p,0.1,1.3742,6615.63,0
2026-03-23,29.74,12:00,p,0.15,1.0671,6615.63,0
2026-03-23,29.74,12:00,p,0.2,0.8464,6615.63,0
2026-03-23,29.74,12:00,p,0.25,0.666,6615.63,0
2026-03-23,29.74,12:00,p,0.3,0.5091,6615.63,0
2026-03-23,29.74,12:00,c,0.05,1.7883,6615.63,0
2026-03-23,29.74,12:00,c,0.1,1.262,6615.63,0
2026-03-23,29.74,12:00,c,0.15,0.9602,6615.63,0
2026-03-23,29.74,12:00,c,0.2,0.7597,6615.63,0
2026-03-23,29.74,12:00,c,0.25,0.6076,6615.63,0
2026-03-23,29.74,12:00,c,0.3,0.4794,6615.63,0
2025-04-04,32.35,06:35,p,0.05,4.98,5253.41,0
2025-04-04,32.35,06:35,p,0.1,3.7458,5253.41,0
2025-04-04,32.35,06:35,p,0.15,2.9942,5253.41,0
2025-04-04,32.35,06:35,p,0.2,2.407,5253.41,0
2025-04-04,32.35,06:35,p,0.25,1.9004,5253.41,0
2025-04-04,32.35,06:35,p,0.3,1.4643,5253.41,0
2025-04-04,32.35,06:35,c,0.15,2.4668,5253.41,0
2025-04-04,32.35,06:35,c,0.2,1.9848,5253.41,0
2025-04-04,32.35,06:35,c,0.25,1.581,5253.41,0
2025-04-04,32.35,06:35,c,0.3,1.2238,5253.41,0
2025-04-04,32.35,08:00,p,0.1,3.5509,5172.7,0
2025-04-04,32.35,08:00,p,0.15,2.6733,5172.7,0
2025-04-04,32.35,08:00,p,0.2,2.0562,5172.7,0
2025-04-04,32.35,08:00,p,0.25,1.5652,5172.7,0
2025-04-04,32.35,08:00,p,0.3,1.1412,5172.7,0
2025-04-04,32.35,08:00,c,0.05,4.6043,5172.7,0
2025-04-04,32.35,08:00,c,0.1,3.5519,5172.7,0
2025-04-04,32.35,08:00,c,0.15,2.8947,5172.7,0
2025-04-04,32.35,08:00,c,0.2,2.3935,5172.7,0
2025-04-04,32.35,08:00,c,0.25,1.9665,5172.7,0
2025-04-04,32.35,08:00,c,0.3,1.5802,5172.7,0
2025-04-04,32.35,10:00,p,0.05,4.2195,5139.49,0
2025-04-04,32.35,10:00,p,0.1,2.9678,5139.49,0
2025-04-04,32.35,10:00,p,0.15,2.2653,5139.49,0
2025-04-04,32.35,10:00,p,0.2,1.7522,5139.49,0
2025-04-04,32.35,10:00,p,0.25,1.3301,5139.49,0
2025-04-04,32.35,10:00,p,0.3,0.9603,5139.49,0
2025-04-04,32.35,10:00,c,0.05,4.7476,5139.49,0
2025-04-04,32.35,10:00,c,0.1,3.5346,5139.49,0
2025-04-04,32.35,10:00,c,0.15,2.8329,5139.49,0
2025-04-04,32.35,10:00,c,0.2,2.313,5139.49,0
2025-04-04,32.35,10:00,c,0.25,1.8793,5139.49,0
2025-04-04,32.35,10:00,c,0.3,1.5035,5139.49,0
2025-04-04,32.35,12:00,p,0.1,4.9181,5095.94,0
2025-04-04,32.35,12:00,p,0.15,3.6848,5095.94,0
2025-04-04,32.35,12:00,p,0.2,2.8722,5095.94,0
2025-04-04,32.35,12:00,p,0.25,2.2387,5095.94,0
2025-04-04,32.35,12:00,p,0.3,1.716,5095.94,0
2025-04-04,32.35,12:00,c,0.05,5.3814,5095.94,0
2025-04-04,32.35,12:00,c,0.1,3.7501,5095.94,0
2025-04-04,32.35,12:00,c,0.15,2.8579,5095.94,0
2025-04-04,32.35,12:00,c,0.2,2.2373,5095.94,0
2025-04-04,32.35,12:00,c,0.25,1.7487,5095.94,0
2025-04-04,32.35,12:00,c,0.3,1.3226,5095.94,0
2025-04-08,69.36,06:35,p,0.05,2.8661,5224.48,0
2025-04-08,69.36,06:35,p,0.1,2.1095,5224.48,0
2025-04-08,69.36,06:35,p,0.15,1.644,5224.48,0
2025-04-08,69.36,06:35,p,0.2,1.2963,5224.48,0
2025-04-08,69.36,06:35,p,0.25,1.0117,5224.48,0
2025-04-08,69.36,06:35,p,0.3,0.7664,5224.48,0
2025-04-08,69.36,06:35,c,0.2,1.1051,5224.48,0
2025-04-08,69.36,06:35,c,0.25,0.9034,5224.48,0
2025-04-08,69.36,06:35,c,0.3,0.7179,5224.48,0
2025-04-08,69.36,08:00,p,0.05,2.7961,5197.45,0
2025-04-08,69.36,08:00,p,0.1,1.8439,5197.45,0
2025-04-08,69.36,08:00,p,0.15,1.3496,5197.45,0
2025-04-08,69.36,08:00,p,0.2,1.0197,5197.45,0
2025-04-08,69.36,08:00,p,0.25,0.7694,5197.45,0
2025-04-08,69.36,08:00,p,0.3,0.5636,5197.45,0
2025-04-08,69.36,08:00,c,0.05,1.7898,5197.45,0
2025-04-08,69.36,08:00,c,0.1,1.3982,5197.45,0
2025-04-08,69.36,08:00,c,0.15,1.1387,5197.45,0
2025-04-08,69.36,08:00,c,0.2,0.9401,5197.45,0
2025-04-08,69.36,08:00,c,0.25,0.7676,5197.45,0
2025-04-08,69.36,08:00,c,0.3,0.6149,5197.45,0
2025-04-08,69.36,10:00,p,0.1,2.3205,5089.73,0
2025-04-08,69.36,10:00,p,0.15,1.7225,5089.73,0
2025-04-08,69.36,10:00,p,0.2,1.2978,5089.73,0
2025-04-08,69.36,10:00,p,0.25,0.967,5089.73,0
2025-04-08,69.36,10:00,p,0.3,0.6917,5089.73,0
2025-04-08,69.36,10:00,c,0.05,2.6373,5089.73,0
2025-04-08,69.36,10:00,c,0.1,2.0492,5089.73,0
2025-04-08,69.36,10:00,c,0.15,1.6687,5089.73,0
2025-04-08,69.36,10:00,c,0.2,1.3799,5089.73,0
2025-04-08,69.36,10:00,c,0.25,1.1323,5089.73,0
2025-04-08,69.36,10:00,c,0.3,0.9147,5089.73,0
2025-04-08,69.36,12:00,p,0.05,3.2342,5035.47,0
2025-04-08,69.36,12:00,p,0.1,2.2851,5035.47,0
2025-04-08,69.36,12:00,p,0.15,1.7364,5035.47,0
2025-04-08,69.36,12:00,p,0.2,1.3474,5035.47,0
2025-04-08,69.36,12:00,p,0.25,1.0448,5035.47,0
2025-04-08,69.36,12:00,p,0.3,0.7847,5035.47,0
2025-04-08,69.36,12:00,c,0.05,2.7635,5035.47,0
2025-04-08,69.36,12:00,c,0.1,2.1061,5035.47,0
2025-04-08,69.36,12:00,c,0.15,1.6799,5035.47,0
2025-04-08,69.36,12:00,c,0.2,1.3599,5035.47,0
2025-04-08,69.36,12:00,c,0.25,1.0917,5035.47,0
2025-04-08,69.36,12:00,c,0.3,0.8563,5035.47,0
2025-04-07,74.77,06:35,p,0.25,1.1938,4890.24,0
2025-04-07,74.77,06:35,p,0.3,0.9164,4890.24,0
2025-04-07,74.77,06:35,c,0.05,2.8558,4890.24,0
2025-04-07,74.77,06:35,c,0.1,2.223,4890.24,0
2025-04-07,74.77,06:35,c,0.15,1.8099,4890.24,0
2025-04-07,74.77,06:35,c,0.2,1.4825,4890.24,0
2025-04-07,74.77,06:35,c,0.25,1.1998,4890.24,0
2025-04-07,74.77,06:35,c,0.3,0.9441,4890.24,0
2025-04-07,74.77,08:00,p,0.1,2.652,5077.16,0
2025-04-07,74.77,08:00,p,0.15,2.076,5077.16,0
2025-04-07,74.77,08:00,p,0.2,1.6489,5077.16,0
2025-04-07,74.77,08:00,p,0.25,1.3004,5077.16,0
2025-04-07,74.77,08:00,p,0.3,0.9993,5077.16,0
2025-04-07,74.77,08:00,c,0.25,1.2564,5077.16,0
2025-04-07,74.77,08:00,c,0.3,0.9675,5077.16,0
2025-04-07,74.77,10:00,p,0.1,2.3262,4975.06,0
2025-04-07,74.77,10:00,p,0.15,1.8246,4975.06,0
2025-04-07,74.77,10:00,p,0.2,1.4602,4975.06,0
2025-04-07,74.77,10:00,p,0.25,1.165,4975.06,0
2025-04-07,74.77,10:00,p,0.3,0.9086,4975.06,0
2025-04-07,74.77,10:00,c,0.05,3.0213,4975.06,0
2025-04-07,74.77,10:00,c,0.1,2.1986,4975.06,0
2025-04-07,74.77,10:00,c,0.15,1.7132,4975.06,0
2025-04-07,74.77,10:00,c,0.2,1.3584,4975.06,0
2025-04-07,74.77,10:00,c,0.25,1.0682,4975.06,0
2025-04-07,74.77,10:00,c,0.3,0.8147,4975.06,0
2025-04-07,74.77,12:00,p,0.05,3.4231,5049.56,0
2025-04-07,74.77,12:00,p,0.1,2.4547,5049.56,0
2025-04-07,74.77,12:00,p,0.15,1.9029,5049.56,0
2025-04-07,74.77,12:00,p,0.2,1.4977,5049.56,0
2025-04-07,74.77,12:00,p,0.25,1.1677,5049.56,0
2025-04-07,74.77,12:00,p,0.3,0.8831,5049.56,0
2025-04-07,74.77,12:00,c,0.05,3.5705,5049.56,0
2025-04-07,74.77,12:00,c,0.1,2.6007,5049.56,0
2025-04-07,74.77,12:00,c,0.15,2.02,5049.56,0
2025-04-07,74.77,12:00,c,0.2,1.6051,5049.56,0
2025-04-07,74.77,12:00,c,0.25,1.2723,5049.56,0
2025-04-07,74.77,12:00,c,0.3,0.9872,5049.56,0
